experiment,variant,instance,seed,time_s,value
late_ablation,late_noarchive,LK_800_08,3,0.420,3939
late_ablation,late_noarchive,LK_800_08,3,0.850,4104
late_ablation,late_noarchive,LK_800_08,3,1.250,4131
late_ablation,late_noarchive,LK_800_08,3,1.590,4139
late_ablation,late_noarchive,LK_800_08,3,1.920,4147
late_ablation,late_noarchive,LK_800_08,3,2.260,4150
late_ablation,late_noarchive,LK_800_08,3,2.600,4153
late_ablation,late_noarchive,LK_800_08,3,2.950,4155
late_ablation,late_noarchive,LK_800_08,3,4.010,4156
late_ablation,late_noarchive,LK_800_08,3,4.710,4158
late_ablation,late_noarchive,LK_800_08,4,0.410,3937
late_ablation,late_noarchive,LK_800_08,4,0.830,4105
late_ablation,late_noarchive,LK_800_08,4,1.220,4133
late_ablation,late_noarchive,LK_800_08,4,1.550,4136
late_ablation,late_noarchive,LK_800_08,4,1.870,4138
late_ablation,late_noarchive,LK_800_08,4,2.200,4147
late_ablation,late_noarchive,LK_800_08,4,2.540,4150
late_ablation,late_noarchive,LK_800_08,4,2.880,4151
late_ablation,late_noarchive,LK_800_08,4,3.220,4157
late_ablation,late_noarchive,LK_800_08,4,3.910,4158
late_ablation,late_noarchive,LK_800_08,5,0.410,3932
late_ablation,late_noarchive,LK_800_08,5,0.820,4105
late_ablation,late_noarchive,LK_800_08,5,1.220,4132
late_ablation,late_noarchive,LK_800_08,5,1.550,4141
late_ablation,late_noarchive,LK_800_08,5,1.870,4147
late_ablation,late_noarchive,LK_800_08,5,2.200,4149
late_ablation,late_noarchive,LK_800_08,5,2.540,4151
late_ablation,late_noarchive,LK_800_08,5,2.880,4152
late_ablation,late_noarchive,LK_800_08,5,9.400,4153
late_ablation,late_noarchive,LK_800_08,5,10.430,4155
late_ablation,late_noarchive,LK_800_08,5,11.110,4157
late_ablation,late_noarchive,LK_800_08,5,11.450,4158
late_ablation,late_noarchive,LK_1000_02,1,0.460,4886
late_ablation,late_noarchive,LK_1000_02,1,0.910,5115
late_ablation,late_noarchive,LK_1000_02,1,1.330,5141
late_ablation,late_noarchive,LK_1000_02,1,1.680,5157
late_ablation,late_noarchive,LK_1000_02,1,2.040,5160
late_ablation,late_noarchive,LK_1000_02,1,2.390,5161
