experiment,variant,instance,seed,time_s,value
design_study,v8_bigpert,LK_1000_07,1,0.970,5219
design_study,v8_bigpert,LK_1000_07,1,1.710,5241
design_study,v8_bigpert,LK_1000_07,1,3.150,5250
design_study,v8_bigpert,LK_1000_07,1,5.700,5256
design_study,v8_bigpert,LK_1000_07,1,7.140,5259
design_study,v8_bigpert,LK_1000_07,1,15.830,5261
design_study,v8_bigpert,LK_1000_07,1,16.550,5264
design_study,v8_bigpert,LK_1000_07,1,17.650,5269
design_study,v8_bigpert,LK_1000_07,1,66.540,5270
design_study,v8_bigpert,MF_800_09,1,0.370,3419
design_study,v8_bigpert,MF_800_09,1,0.890,3592
design_study,v8_bigpert,MF_800_09,1,1.290,3603
design_study,v8_bigpert,MF_800_09,1,4.410,3604
design_study,v8_bigpert,MF_1000_06,1,0.440,4321
design_study,v8_bigpert,MF_1000_06,1,0.980,4588
design_study,v8_bigpert,MF_1000_06,1,1.840,4593
design_study,v8_bigpert,MF_1000_06,1,2.270,4595
design_study,v8_bigpert,MF_1000_06,1,4.380,4596
design_study,v8_bigpert,MF_1000_06,1,5.650,4599
design_study,v9_fscale_wide,LK_800_08,1,0.420,3926
design_study,v9_fscale_wide,LK_800_08,1,0.870,4139
design_study,v9_fscale_wide,LK_800_08,1,1.210,4143
design_study,v9_fscale_wide,LK_800_08,1,1.540,4144
design_study,v9_fscale_wide,LK_800_08,1,3.850,4145
design_study,v9_fscale_wide,LK_800_08,1,4.510,4146
design_study,v9_fscale_wide,LK_800_08,1,5.180,4147
design_study,v9_fscale_wide,LK_800_08,1,6.510,4149
design_study,v9_fscale_wide,LK_800_08,1,9.160,4152
design_study,v9_fscale_wide,LK_800_08,1,12.480,4154
design_study,v9_fscale_wide,LK_800_08,1,18.460,4155
design_study,v9_fscale_wide,LK_800_08,1,18.800,4158
design_study,v9_fscale_wide,LK_800_10,1,0.430,4026
design_study,v9_fscale_wide,LK_800_10,1,0.880,4267
design_study,v9_fscale_wide,LK_800_10,1,1.220,4268
design_study,v9_fscale_wide,LK_800_10,1,1.550,4273
design_study,v9_fscale_wide,LK_800_10,1,2.870,4274
design_study,v9_fscale_wide,LK_800_10,1,3.200,4276
design_study,v9_fscale_wide,LK_800_10,1,7.830,4277
design_study,v9_fscale_wide,LK_800_10,1,16.460,4278
design_study,v9_fscale_wide,LK_800_10,1,16.790,4282
design_study,v9_fscale_wide,LK_800_10,1,26.100,4283
design_study,v9_fscale_wide,LK_800_10,1,28.420,4284
design_study,v9_fscale_wide,LK_800_10,1,94.380,4285
design_study,v9_fscale_wide,LK_1000_04,1,0.490,5130
design_study,v9_fscale_wide,LK_1000_04,1,0.970,5398
design_study,v9_fscale_wide,LK_1000_04,1,1.690,5409
design_study,v9_fscale_wide,LK_1000_04,1,3.440,5414
design_study,v9_fscale_wide,LK_1000_04,1,4.490,5426
design_study,v9_fscale_wide,LK_1000_04,1,5.540,5427
design_study,v9_fscale_wide,LK_1000_04,1,6.240,5431
design_study,v9_fscale_wide,LK_1000_07,1,0.490,4982
design_study,v9_fscale_wide,LK_1000_07,1,0.970,5223
design_study,v9_fscale_wide,LK_1000_07,1,1.350,5245
design_study,v9_fscale_wide,LK_1000_07,1,2.420,5248
